Chrom	Scaffold	Pos	Male_cM	Female_cM	cM
LG_11	Super-Scaffold_100016	9817532	4.249	3.266	3.7575
LG_11	Super-Scaffold_100016	9812162	4.249	3.266	3.7575
LG_11	Super-Scaffold_100016	9675653	4.412	3.266	3.839
LG_11	Super-Scaffold_100016	9675598	4.412	3.266	3.839
LG_11	Super-Scaffold_100016	9675582	4.412	3.266	3.839
LG_11	Super-Scaffold_100016	9675558	4.412	3.266	3.839
LG_11	Super-Scaffold_100016	9549110	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9549108	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9549106	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9549101	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9549056	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9549053	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9549006	6.908	5.085	5.9965
LG_11	Super-Scaffold_100016	9545622	7.397	5.085	6.241
LG_11	Super-Scaffold_100016	9545615	7.397	5.085	6.241
LG_11	Super-Scaffold_100016	9416446	9.894	7.411	8.6525
LG_11	Super-Scaffold_100016	9313673	12.39	8.727	10.5585
LG_11	Super-Scaffold_100016	9313540	12.39	8.727	10.5585
LG_11	Super-Scaffold_100016	9276901	12.553	8.727	10.64
LG_11	Super-Scaffold_100016	9213070	14.203	10.377	12.29
LG_11	Super-Scaffold_100016	9171528	14.529	10.703	12.616
LG_11	Super-Scaffold_100016	9089075	15.845	12.353	14.099
LG_11	Super-Scaffold_100016	9088943	15.845	12.353	14.099
LG_11	Super-Scaffold_100016	9088927	15.845	12.353	14.099
LG_11	Super-Scaffold_100016	9088890	15.845	12.353	14.099
LG_11	Super-Scaffold_100016	8931213	16.663	13.337	15
LG_11	Super-Scaffold_100016	8931157	16.663	13.337	15
LG_11	Super-Scaffold_100016	8869765	18.146	14.82	16.483
LG_11	Super-Scaffold_100016	8869757	18.146	14.82	16.483
LG_11	Super-Scaffold_100016	8869638	18.308	14.82	16.564
LG_11	Super-Scaffold_100016	8869508	18.308	14.82	16.564
LG_11	Super-Scaffold_100016	8760700	18.634	15.638	17.136
LG_11	Super-Scaffold_100016	8760669	18.634	15.638	17.136
LG_11	Super-Scaffold_100016	8760668	18.634	15.638	17.136
LG_11	Super-Scaffold_100016	8740446	19.288	15.8	17.544
LG_11	Super-Scaffold_100016	8740432	19.288	15.8	17.544
LG_11	Super-Scaffold_100016	8740425	19.288	15.8	17.544
LG_11	Super-Scaffold_100016	8740355	19.288	15.8	17.544
LG_11	Super-Scaffold_100016	8656265	19.613	15.963	17.788
LG_11	Super-Scaffold_100016	8656229	19.613	15.963	17.788
LG_11	Super-Scaffold_100016	8656154	19.613	15.963	17.788
LG_11	Super-Scaffold_100016	8656128	19.613	15.963	17.788
LG_11	Super-Scaffold_100016	8656064	19.613	15.963	17.788
LG_11	Super-Scaffold_100016	8645802	19.939	17.113	18.526
LG_11	Super-Scaffold_100016	8645788	19.939	17.113	18.526
LG_11	Super-Scaffold_100016	8645596	19.939	17.113	18.526
LG_11	Super-Scaffold_100016	8452948	25.788	21.169	23.4785
LG_11	Super-Scaffold_100016	8452917	25.788	21.169	23.4785
LG_11	Super-Scaffold_100016	8452911	25.788	21.169	23.4785
LG_11	Super-Scaffold_100016	8452895	25.788	21.169	23.4785
LG_11	Super-Scaffold_100016	8316260	28.284	23.495	25.8895
LG_11	Super-Scaffold_100016	8316186	28.284	23.495	25.8895
LG_11	Super-Scaffold_100016	8316176	28.284	23.495	25.8895
LG_11	Super-Scaffold_100016	8316107	28.284	23.495	25.8895
LG_11	Super-Scaffold_100016	7790406	32.34	28.082	30.211
LG_11	Super-Scaffold_100016	7411269	36.221	32.669	34.445
LG_11	Super-Scaffold_100016	7127394	41.525	35.337	38.431
LG_11	Super-Scaffold_100016	7127206	41.525	35.337	38.431
LG_11	Super-Scaffold_100016	7084007	43.008	35.662	39.335
LG_11	Super-Scaffold_100016	7083985	43.008	35.662	39.335
LG_11	Super-Scaffold_100016	7083977	43.17	35.662	39.416
LG_11	Super-Scaffold_100016	7083961	43.17	35.662	39.416
LG_11	Super-Scaffold_100016	7083948	43.17	35.662	39.416
LG_11	Super-Scaffold_100016	7083930	43.17	35.662	39.416
LG_11	Super-Scaffold_100016	7083830	43.66	35.825	39.7425
LG_11	Super-Scaffold_100016	7083819	43.66	35.825	39.7425
LG_11	Super-Scaffold_100016	7083817	43.822	35.825	39.8235
LG_11	Super-Scaffold_100016	7083765	43.822	35.825	39.8235
LG_11	Super-Scaffold_100016	6975868	46.833	36.974	41.9035
LG_11	Super-Scaffold_100016	6955421	46.833	37.137	41.985
LG_11	Super-Scaffold_100016	6955385	46.833	37.137	41.985
LG_11	Super-Scaffold_100016	6955227	46.833	37.137	41.985
LG_11	Super-Scaffold_100016	6955168	46.833	37.137	41.985
LG_11	Super-Scaffold_100016	6873971	47.817	38.287	43.052
LG_11	Super-Scaffold_100016	6862858	47.98	38.287	43.1335
LG_11	Super-Scaffold_100016	6841463	47.98	38.287	43.1335
LG_11	Super-Scaffold_100016	6838107	48.142	38.287	43.2145
LG_11	Super-Scaffold_100016	6837981	48.142	38.287	43.2145
LG_11	Super-Scaffold_100016	6837979	48.142	38.287	43.2145
LG_11	Super-Scaffold_100016	6807182	48.305	38.449	43.377
LG_11	Super-Scaffold_100016	6807134	48.305	38.449	43.377
LG_11	Super-Scaffold_100016	6806973	48.305	38.449	43.377
LG_11	Super-Scaffold_100016	6806946	48.305	38.449	43.377
LG_11	Super-Scaffold_100016	6806910	48.305	38.449	43.377
LG_11	Super-Scaffold_100016	6627724	50.801	40.775	45.788
LG_11	Super-Scaffold_100016	6627662	50.801	40.775	45.788
LG_11	Super-Scaffold_100016	6603767	51.951	41.594	46.7725
LG_11	Super-Scaffold_100016	6553526	53.1	42.412	47.756
LG_11	Super-Scaffold_100016	6163779	56.457	45.769	51.113
LG_11	Super-Scaffold_100016	6136543	56.62	45.769	51.1945
LG_11	Super-Scaffold_100016	6060847	57.109	46.095	51.602
LG_11	Super-Scaffold_100016	6022079	57.763	46.42	52.0915
LG_11	Super-Scaffold_100016	4455382	62.707	52.635	57.671
LG_11	Super-Scaffold_100016	4385297	63.691	52.635	58.163
LG_11	Super-Scaffold_100016	4095275	63.853	52.635	58.244
LG_11	Super-Scaffold_100016	3750714	65.336	54.285	59.8105
LG_11	Super-Scaffold_100016	3750641	65.336	54.285	59.8105
LG_11	Super-Scaffold_100016	3418476	65.99	54.775	60.3825
LG_11	Super-Scaffold_100016	3413006	66.152	54.775	60.4635
LG_11	Super-Scaffold_100016	2720795	66.642	55.101	60.8715
LG_11	Super-Scaffold_100016	2720772	66.642	55.101	60.8715
LG_11	Super-Scaffold_100016	2720695	66.642	55.101	60.8715
LG_11	Super-Scaffold_100016	2285300	66.642	55.101	60.8715
LG_11	Super-Scaffold_100016	2282617	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2282616	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2282615	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2238347	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2238306	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2054155	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2053997	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	2023298	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1879445	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1879365	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1767603	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1767535	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1605067	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1605065	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1605002	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1604949	66.804	55.101	60.9525
LG_11	Super-Scaffold_100016	1128744	67.13	55.263	61.1965
LG_11	Super-Scaffold_100016	1101799	67.13	55.263	61.1965
LG_11	Super-Scaffold_100016	1101762	67.13	55.263	61.1965
LG_11	Super-Scaffold_100016	1101668	67.13	55.263	61.1965
LG_11	Super-Scaffold_100016	1099802	67.293	55.263	61.278
LG_11	Super-Scaffold_100016	951762	67.455	55.426	61.4405
LG_11	Super-Scaffold_100007	15443	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15445	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15454	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15456	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15460	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15491	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15495	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	15508	68.938	55.752	62.345
LG_11	Super-Scaffold_100007	264923	69.756	56.405	63.0805
LG_11	Super-Scaffold_100007	446766	70.246	56.731	63.4885
LG_11	Super-Scaffold_100007	893563	70.899	57.88	64.3895
LG_11	Super-Scaffold_100007	981072	72.55	59.699	66.1245
LG_11	Super-Scaffold_100007	1862952	78.765	67.029	72.897
LG_11	Super-Scaffold_100007	2009582	80.921	68.013	74.467
LG_11	Super-Scaffold_100007	2154944	81.41	68.996	75.203
LG_11	Super-Scaffold_100007	3244929	87.259	73.941	80.6
LG_11	Super-Scaffold_100007	3453722	88.408	74.594	81.501
LG_11	Super-Scaffold_100007	3453768	88.408	74.594	81.501
LG_11	Super-Scaffold_100007	3703935	89.392	75.413	82.4025
LG_11	Super-Scaffold_100007	3703984	89.392	75.413	82.4025
LG_11	Super-Scaffold_100007	4117197	95.607	80.898	88.2525
LG_11	Super-Scaffold_100007	4117229	95.607	80.898	88.2525
LG_11	Super-Scaffold_100007	4117255	95.607	80.898	88.2525
LG_11	Super-Scaffold_100007	4344465	97.933	83.224	90.5785
LG_11	Super-Scaffold_100007	4344496	97.933	83.224	90.5785
LG_11	Super-Scaffold_100007	4344498	97.933	83.224	90.5785
LG_11	Super-Scaffold_100007	4376372	98.587	84.373	91.48
LG_11	Super-Scaffold_100007	4376473	98.587	84.373	91.48
LG_11	Super-Scaffold_100007	4651442	102.467	86.191	94.329
LG_11	Super-Scaffold_100007	4651543	102.63	86.191	94.4105
LG_11	Super-Scaffold_100007	4651560	102.792	86.191	94.4915
LG_11	Super-Scaffold_100007	4808082	104.611	87.01	95.8105
LG_11	Super-Scaffold_100007	4810317	104.773	87.172	95.9725
LG_11	Super-Scaffold_100007	4922998	105.923	87.991	96.957
LG_11	Super-Scaffold_100007	4974348	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	4974351	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	4974587	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	4974608	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	4974640	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	4974646	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	4974655	106.576	88.48	97.528
LG_11	Super-Scaffold_100007	5005548	106.902	88.643	97.7725
LG_11	Super-Scaffold_100007	5251103	108.889	90.969	99.929
LG_11	Super-Scaffold_100007	5251104	108.889	90.969	99.929
LG_11	Super-Scaffold_100007	5251133	109.378	90.969	100.1735
LG_11	Super-Scaffold_100007	5251188	109.378	90.969	100.1735
LG_11	Super-Scaffold_100007	5251219	109.378	91.131	100.2545
LG_11	Super-Scaffold_100007	5251640	109.378	91.131	100.2545
LG_11	Super-Scaffold_100007	5297680	109.868	91.621	100.7445
LG_11	Super-Scaffold_100007	5599759	111.686	93.103	102.3945
LG_11	Super-Scaffold_100007	5599822	111.686	93.103	102.3945
LG_11	Super-Scaffold_100007	5599826	111.686	93.103	102.3945
LG_11	Super-Scaffold_100007	5599867	111.686	93.103	102.3945
LG_11	Super-Scaffold_100007	5609130	112.012	93.757	102.8845
LG_11	Super-Scaffold_100007	5748195	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748240	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748352	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748400	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748438	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748445	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748449	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5748452	113.161	94.411	103.786
LG_11	Super-Scaffold_100007	5809241	114.145	94.573	104.359
LG_11	Super-Scaffold_100007	5825684	114.799	95.063	104.931
LG_11	Super-Scaffold_100007	5825734	114.799	95.063	104.931
LG_11	Super-Scaffold_100007	5825771	114.799	95.063	104.931
LG_11	Super-Scaffold_100007	5825795	114.799	95.063	104.931
LG_11	Super-Scaffold_100007	5825821	114.799	95.063	104.931
LG_11	Super-Scaffold_100007	5849608	114.961	95.063	105.012
LG_11	Super-Scaffold_100007	5907603	115.124	95.063	105.0935
LG_11	Super-Scaffold_100007	5984913	115.778	95.225	105.5015
LG_11	Super-Scaffold_100007	6480738	116.103	95.551	105.827
LG_11	Super-Scaffold_100007	6480775	116.103	95.551	105.827
LG_11	Super-Scaffold_100007	6618779	116.429	95.877	106.153
LG_11	Super-Scaffold_100007	6630993	116.429	95.877	106.153
LG_11	Super-Scaffold_100007	6636596	116.592	96.039	106.3155
LG_11	Super-Scaffold_100007	6745424	117.741	97.69	107.7155
LG_11	Super-Scaffold_100007	6745481	117.741	97.69	107.7155
LG_11	Super-Scaffold_100007	6770120	117.904	97.852	107.878
LG_11	Super-Scaffold_100007	6931002	120.915	100.52	110.7175
LG_11	Super-Scaffold_100007	6950050	121.077	100.682	110.8795
LG_11	Super-Scaffold_100007	6952414	121.077	100.682	110.8795
LG_11	Super-Scaffold_100007	6965151	121.077	100.682	110.8795
LG_11	Super-Scaffold_100007	6976490	121.077	100.682	110.8795
LG_11	Super-Scaffold_100007	6977874	121.077	100.682	110.8795
LG_11	Super-Scaffold_100007	6990833	121.24	100.845	111.0425
LG_11	Super-Scaffold_100007	7078984	121.893	101.334	111.6135
LG_11	Super-Scaffold_100007	7135429	121.893	101.334	111.6135
LG_11	Super-Scaffold_100007	7172261	122.219	101.824	112.0215
LG_11	Super-Scaffold_100007	7172361	122.382	101.824	112.103
LG_11	Super-Scaffold_100007	7172483	122.382	101.824	112.103
LG_11	Super-Scaffold_100007	7234111	123.2	102.477	112.8385
LG_11	Super-Scaffold_100007	7678915	126.557	104.633	115.595
LG_11	Super-Scaffold_100007	7994006	129.396	107.13	118.263
LG_11	Super-Scaffold_100007	7994013	129.396	107.13	118.263
LG_11	Super-Scaffold_100007	7994020	129.396	107.13	118.263
LG_11	Super-Scaffold_100007	8009344	129.396	107.13	118.263
LG_11	Super-Scaffold_100007	8009379	129.396	107.13	118.263
LG_11	Super-Scaffold_100007	8028075	130.049	108.113	119.081
LG_11	Super-Scaffold_100007	8028132	130.049	108.113	119.081
LG_11	Super-Scaffold_100007	8201215	133.233	110.439	121.836
LG_11	Super-Scaffold_100007	8227731	133.396	110.765	122.0805
LG_11	Super-Scaffold_100007	8227827	133.396	110.765	122.0805
LG_11	Super-Scaffold_100007	8227837	133.396	110.765	122.0805
LG_11	Super-Scaffold_100007	8227878	133.396	110.765	122.0805
LG_11	Super-Scaffold_100007	8318286	135.892	112.248	124.07
LG_11	Super-Scaffold_100007	8440378	137.208	113.397	125.3025
LG_11	Super-Scaffold_100007	8471809	137.208	113.56	125.384
LG_11	Super-Scaffold_100007	8977311	140.739	116.917	128.828
LG_11	Super-Scaffold_100007	8977312	140.739	116.917	128.828
LG_11	Super-Scaffold_100007	8977313	140.739	116.917	128.828
LG_11	Super-Scaffold_100007	9084083	141.557	117.901	129.729
LG_11	Super-Scaffold_100007	9094252	141.557	117.901	129.729
LG_11	Super-Scaffold_100007	9094263	141.557	117.901	129.729
LG_11	Super-Scaffold_100007	9094271	141.557	117.901	129.729
LG_11	Super-Scaffold_100007	9094342	141.557	117.901	129.729
LG_11	Super-Scaffold_100007	9373996	145.613	120.739	133.176
LG_11	Super-Scaffold_100007	9383407	145.613	120.739	133.176
LG_11	Super-Scaffold_100007	9657817	147.432	122.726	135.079
LG_11	Super-Scaffold_100007	9657863	147.594	122.726	135.16
LG_11	Super-Scaffold_100007	9673721	147.92	122.889	135.4045
LG_11	Super-Scaffold_100007	9673857	147.92	122.889	135.4045
LG_11	Super-Scaffold_100007	9673864	147.92	122.889	135.4045
LG_11	Super-Scaffold_100007	9800192	148.904	123.873	136.3885
LG_11	Super-Scaffold_100007	10020392	151.23	126.029	138.6295
LG_11	Super-Scaffold_100007	10373690	154.761	128.868	141.8145
LG_11	Super-Scaffold_100007	10391511	155.414	129.686	142.55
LG_11	Super-Scaffold_100007	10391625	155.577	129.686	142.6315
LG_11	Super-Scaffold_100007	10465998	156.561	131.336	143.9485
LG_11	Super-Scaffold_100007	11023631	166.396	140.388	153.392
LG_11	Super-Scaffold_100007	11378584	169.235	142.884	156.0595
LG_11	Super-Scaffold_100007	11459325	170.053	143.538	156.7955
LG_11	Super-Scaffold_100007	11459328	170.053	143.538	156.7955
LG_11	Super-Scaffold_100007	11459346	170.053	143.538	156.7955
LG_11	Super-Scaffold_100007	11467495	170.379	143.538	156.9585
LG_11	Super-Scaffold_100007	11467539	170.379	143.538	156.9585
LG_11	Super-Scaffold_100007	11467560	170.379	143.538	156.9585
LG_11	Super-Scaffold_100007	11712656	172.535	144.687	158.611
LG_11	Super-Scaffold_100007	11712661	172.535	144.687	158.611
LG_11	Super-Scaffold_100007	11714776	172.535	144.687	158.611
LG_11	Super-Scaffold_100007	11714879	172.535	144.687	158.611
LG_11	Super-Scaffold_100007	11714899	172.535	144.687	158.611
LG_11	Super-Scaffold_100007	11732974	173.851	145.671	159.761
LG_11	Super-Scaffold_100007	11733012	173.851	145.671	159.761
LG_11	Super-Scaffold_100007	11787055	174.669	146.654	160.6615
LG_11	Super-Scaffold_100007	12040058	176.995	149.151	163.073
LG_11	Super-Scaffold_100007	12059414	177.485	149.64	163.5625
LG_11	Super-Scaffold_100007	12069449	177.974	149.966	163.97
LG_11	Super-Scaffold_100007	12069485	177.974	149.966	163.97
LG_11	Super-Scaffold_100007	12089362	178.628	150.619	164.6235
LG_11	Super-Scaffold_100007	12215833	182.333	153.976	168.1545
LG_11	Super-Scaffold_100007	12215900	182.496	153.976	168.236
LG_11	Super-Scaffold_100007	12254451	182.822	154.139	168.4805
LG_11	Super-Scaffold_100007	12254474	182.822	154.139	168.4805
LG_11	Super-Scaffold_100007	12254475	182.822	154.139	168.4805
LG_11	Super-Scaffold_100007	12274446	183.311	154.628	168.9695
LG_11	Super-Scaffold_100007	12310662	183.8	154.954	169.377
LG_11	Super-Scaffold_100007	12310687	183.963	155.117	169.54
LG_11	Super-Scaffold_100007	12310690	183.963	155.117	169.54
LG_11	Super-Scaffold_100007	12310692	183.963	155.117	169.54
LG_11	Super-Scaffold_100007	12310759	183.963	155.117	169.54
LG_11	Super-Scaffold_100007	12311075	184.452	155.117	169.7845
LG_11	Super-Scaffold_100007	12312953	184.452	155.279	169.8655
LG_11	Super-Scaffold_100007	12460772	186.103	157.266	171.6845
LG_11	Super-Scaffold_100007	12486030	186.428	157.266	171.847
LG_11	Super-Scaffold_100007	12534931	186.754	157.592	172.173
LG_11	Super-Scaffold_100007	12663374	188.237	158.908	173.5725
LG_11	Super-Scaffold_100007	12827466	193.903	163.141	178.522
LG_11	Super-Scaffold_100007	12953774	195.89	164.29	180.09
LG_11	Super-Scaffold_100007	12966139	196.053	164.29	180.1715
LG_11	Super-Scaffold_100007	12966238	196.053	164.29	180.1715
LG_11	Super-Scaffold_100007	12987526	196.542	164.29	180.416
LG_11	Super-Scaffold_100007	12987530	196.542	164.29	180.416
LG_11	Super-Scaffold_100007	12987562	196.542	164.29	180.416
LG_11	Super-Scaffold_100007	12987579	196.542	164.29	180.416
LG_11	Super-Scaffold_100007	12987615	196.542	164.29	180.416
LG_11	Super-Scaffold_100007	12987616	196.542	164.29	180.416
LG_11	Super-Scaffold_100007	13036917	197.196	164.779	180.9875
LG_11	Super-Scaffold_100007	13127187	199.014	165.929	182.4715
LG_11	Super-Scaffold_100007	13174382	200.497	167.078	183.7875
LG_11	Super-Scaffold_100007	13256802	202.148	168.062	185.105
LG_11	Super-Scaffold_100007	13256807	202.148	168.062	185.105
LG_11	Super-Scaffold_100007	13256814	202.148	168.062	185.105
LG_11	Super-Scaffold_100007	13304834	202.966	168.716	185.841
LG_11	Super-Scaffold_100007	13365713	203.784	169.205	186.4945
LG_11	Super-Scaffold_100007	13365757	203.784	169.205	186.4945
LG_11	Super-Scaffold_100007	13391021	204.274	169.531	186.9025
LG_11	Super-Scaffold_100007	13530539	205.423	170.349	187.886
LG_11	Super-Scaffold_100007	13649682	205.912	170.349	188.1305
LG_11	Super-Scaffold_100007	13649690	205.912	170.349	188.1305
LG_11	Super-Scaffold_100007	13661713	205.912	170.349	188.1305
LG_11	Super-Scaffold_100007	13690458	206.238	170.839	188.5385
LG_11	Super-Scaffold_100007	13690504	206.238	170.839	188.5385
LG_11	Super-Scaffold_100007	13690640	206.238	170.839	188.5385
LG_11	Super-Scaffold_100007	13690669	206.238	170.839	188.5385
LG_11	Super-Scaffold_100007	13789413	206.728	171.164	188.946
LG_11	Super-Scaffold_100007	13789578	206.728	171.164	188.946
LG_11	Super-Scaffold_100007	13827204	206.728	171.164	188.946
LG_11	Super-Scaffold_100007	13857553	206.728	171.164	188.946
LG_11	Super-Scaffold_100007	13877695	206.728	171.164	188.946
LG_11	Super-Scaffold_100007	13889615	206.89	171.164	189.027
LG_11	Super-Scaffold_100007	13889673	206.89	171.164	189.027
LG_11	Super-Scaffold_100007	13893624	206.89	171.164	189.027
LG_11	Super-Scaffold_100007	13893718	206.89	171.164	189.027
LG_11	Super-Scaffold_100007	13944015	206.89	171.164	189.027
LG_11	Super-Scaffold_100007	13970934	207.053	171.164	189.1085
LG_11	Super-Scaffold_100007	14081110	207.871	171.818	189.8445
LG_11	Super-Scaffold_100007	14099060	208.197	171.98	190.0885
LG_11	Super-Scaffold_100007	14099207	208.197	171.98	190.0885
LG_11	Super-Scaffold_100007	14167109	208.197	171.98	190.0885
LG_11	Super-Scaffold_100007	14177756	208.197	171.98	190.0885
LG_11	Super-Scaffold_100007	14323445	208.359	172.143	190.251
LG_11	Super-Scaffold_100007	14323512	208.359	172.143	190.251
LG_12	Super-Scaffold_100031	4066063	0	0	0
LG_12	Super-Scaffold_100031	3551711	0.163	0.326	0.2445
LG_12	Super-Scaffold_100031	3285251	0.652	0.979	0.8155
LG_12	Super-Scaffold_100031	3182730	0.815	1.305	1.06
LG_12	Super-Scaffold_100031	2466020	3.311	3.972	3.6415
LG_12	Super-Scaffold_100031	2390152	5.467	5.623	5.545
LG_12	Super-Scaffold_100031	2053343	7.286	7.105	7.1955
