Date	Time	Sp	Ind	Infl_pos	Cor_Width	Cor_Throat	Cor_Base	Cor_Len	Cor_Th_Len	Cor_Len_Var	Sepal_Len	Min_Fil_Len	Max_Fil_Len	Pistil_Len	Ovary_Height	Stigma_Height			
3/30/18	10:53:00	F5	209	1	18.2	6.61	2.64	21.15	14.7	24.69	8.95	11.83	15.43	14.22	1.43	0.84		wh	np
10/30/17	11:02:00	F5	209	1	19.11	9.09	3.14	22.01	14.29	24.19	9.21	13.14	16.03	13.59	1.69	0.92			
4/4/18	11:02:00	F5	209	1	18.08	6.54	2.74	20.34	13.68	24.7	9.84	11.31	13.78	13.3	1.3	0.92		wh	
1/18/18	10:36:00	F5	217	1	18.84	5.3	2.54	18.72	11.08	21.55	9.56	10.36	13.05	10.75	1.7	0.89		wh	
10/30/17	11:05:00	F5	217	1	19.17	7.81	3.01	20.05	13.63	22.75	9.2	12.72	15.76	11.96	1.92	1.05			
2/14/18	11:08:00	F5	217	1	14.78	4.74	2.31	17.16	10.16	19.53	8.51	11.07	13.61	10.67	1.54	0.85		wh	
10/30/17	11:09:00	F5	229	1	19.08	7.99	3.15	20.04	13.67	22.57	9.52	12.48	15.28	12.34	1.69	1.05			
1/31/18	11:14:00	F5	229	1	18.04	6.23	2.61	16.71	11.55	19.93	9.86	11.06	13.01	11.08	1.52	1		gh	
2/2/18	11:16:00	F5	229	1	21.05	6.45	2.96	21.82	13.63	24.75	9.29	13.26	14.72	11.34	1.61	0.93		wh	
3/30/18	9:58:00	F5	230	1	24.31	7.34	2.38	26.41	16.71	31.39	9.48	14.88	19.11	15.99	1.62	0.97		wh	
3/26/18	10:29:00	F5	230	1	22.59	6.81	2.77	24.06	15.45	28.75	10.47	13.62	16.4	14.72	1.78	0.89		wh	np
4/4/18	11:11:00	F5	230	2	21.36	6.82	2.58	25.43	17.24	29.7	8.55	15.34	18.47	15.57	1.52	0.97		wh	
2/25/18	11:00:00	F5	231	1	22.54	6.28	2.31	20.29	14.68	24.99	9.87	13.26	16.42	13.39	1.56	1.04		ph	
2/14/18	11:04:00	F5	231	1	20.21	5.7	2.39	19.84	13.12	23.91	10.57	12.72	15.6	13.62	1.62	1.01		ph	
2/21/18	11:07:00	F5	231	1	20.02	5.89	2.4	19.15	13.61	22.06	9.54	12.66	15.3	12.18	1.52	0.93		Ph	
10/30/17	11:13:00	F5	232	1	20.56	7.67	2.46	21.33	14.13	25.33	10	12.3	15.47	14.42	1.79	0.88			
1/31/18	11:18:00	F5	232	1	17.35	5.29	2.31	17.11	10.36	19.56	9.81	10.41	12.67	12.05	1.53	0.94		gh	
2/2/18	11:19:00	F5	232	1	19.15	5.57	2.58	17.75	13.47	22.14	10.97	10.62	12.7	10.83	1.4	0.91		gh	
4/12/18	10:17:00	F5	233	1	24.85	7.03	2.81	21.38	14.97	27.5	10.39	13.23	16.66	14.28	1.23	0.94		ph	
4/20/18	10:58:00	F5	233	1	23.01	6.16	2.51	20.01	13.81	26.59	11.26	13.4	16.21	14.87	1.33	0.92		ph	
4/4/18	11:15:00	F5	233	1	22.36	6.88	2.62	23.43	15.24	27.84	10.77	14.87	16.57	14.76	1.32	0.83		ph	
2/28/18	9:53:00	C	241	3	25.17	7.6	2.5	26	16.35	30.65	11.56	15.26	18.91	15.85	1.74	1.08		ph	
11/18/17	10:30:00	C	241	1	26.1	6.58	2.3	27.26	15.57	32.04	11.93	15.43	18.81	16.2	1.6	1.13			
2/16/18	11:30:00	C	241	1	24.67	6.84	2.45	26.73	17.24	30.88	10.54	15.31	18.93	16.44	1.51	0.97		Ph	
4/12/18	10:20:00	F5	247	1	23.85	6.65	2.52	22.58	14.66	28.5	11.98	13.82	16.9	17.32	1.53	1.03		pgh	
3/2/18	11:22:00	F5	247	1	20.81	6.35	2.77	22.08	14.85	26.15	12.17	13.47	15.8	16.69	1.61	0.94		pgh	
3/13/18	11:50:00	F5	247	1	21.08	6.19	2.56	23.43	15.85	26.94	11.41	14.79	16.34	17.13	1.44	0.99		gh	
11/9/17	10:34:00	F5	252	1	19.13	6.52	2.74	22.41	14.01	25.24	10.56	11.97	13.88	13.31	1.54	0.93			
1/18/18	10:39:00	F5	252	2	20.09	5.62	2.56	19.98	14.09	24.34	11	11.13	12.83	12.53	1.47	0.96		pgh	
11/22/17	11:31:00	F5	252	1	19.28	5.98	2.66	21.74	12.85	24.77	10.36	12.82	15.07	12.7	1.63	1			
2/21/18	10:29:00	F5	260	2	21.37	6.98	2.56	22.96	15.83	26.4	10.08	13.47	16.28	12.24	1.56	0.98		pgh	
1/3/18	10:44:00	F5	260	2	22.09	6.83	2.49	21.63	14.69	26.03	10.96	13.58	15.44	12.14	1.9	0.94			
2/14/18	11:11:00	F5	260	2	19.98	6.77	2.61	21.43	14.92	25.51	10.29	12.57	15.67	11.47	1.5	0.88		pgh	
10/30/17	11:21:00	F5	263	1	22.52	9.1	2.76	25.63	17.28	27.63	10.92	14.58	16.87	14.84	1.8	1.25			
11/14/17	11:27:00	F5	263	1	18.25	7.5	2.52	24.5	15.34	26.44	11.85	13.1	15.68	13.78	1.7	1.25			
12/7/17	11:34:00	F5	263	1	20.54	6.46	2.45	20.61	14.44	24.77	10.17	13.46	16.33	14.11	1.57	0.92			
4/24/18	9:58:00	F5	264	1	22.59	6.11	2.68	21.17	13.82	26.61	11.17	13.61	16.89	15.02	1.38	1.05		Gh	
4/12/18	10:31:00	F5	264	1	22.65	6.67	2.64	21.56	13.36	25.66	11.08	13.95	17.06	12.53	1.55	0.9		gh	
4/20/18	11:02:00	F5	264	1	19.25	5.58	2.56	19.95	13.69	24.63	12.11	13.44	16.74	13.98	1.34	0.91		gh	
11/5/17	9:59:00	F5	268	1	21.2	6.86	2.28	26.95	17.85	30.96	11.03	14.54	18.02	13.77	1.75	0.97			
3/15/18	11:16:00	F5	268	2	19.73	6.11	2.13	22.01	13.28	25.01	10.72	12.86	15.2	11.69	1.35	0.86		ph	
4/4/18	11:26:00	F5	268	1	20.77	6.12	2.34	24.33	15.48	27.53	10.47	14.02	15.7	12.98	1.53	0.94		ph	
2/16/18	9:48:00	F5	270	1	19.17	5.95	2.37	20.65	13.96	23.57	9.45	12.79	14.35	13.77	1.34	0.84		gh	
11/14/17	11:05:00	F5	270	1	21.97	6.22	2.63	24.03	14.79	26.97	11.61	14.49	16.11	15.16	1.74	0.93			
1/31/18	11:24:00	F5	270	1	15.98	4.88	2.31	18.02	11.02	20.23	10.47	10.92	13.21	12.35	1.43	0.81		gh	
1/3/18	10:48:00	F5	271	2	24.39	7.18	2.36	24.73	15.96	29.57	11.52	14.63	16.93	16.38	1.79	0.91			
1/31/18	11:27:00	F5	271	1	23.3	6.84	2.34	23.07	15.68	27.51	10.67	13.58	16.47	14.69	1.48	0.87		ph	
3/13/18	11:46:00	F5	271	1	23.73	7.02	2.6	21.39	14.72	26.39	10.76	13.06	16.33	14.95	1.39	0.88		ph	
4/27/18	10:00:00	F5	275	1	22.88	6.49	2.69	25.46	17.14	30.44	12.19	15.82	17.93	16.62	1.56	0.94		gh	
11/5/17	10:03:00	F5	275	1	19.48	7.01	2.5	27.2	16.49	28.85	10.89	15.55	18.08	15.7	1.74	0.95			
4/25/18	10:38:00	F5	275	1	25.46	7.16	2.73	27.83	19.5	33.41	12.21	16.16	19.63	16.84	1.48	0.88		gh	
3/7/18	9:56:00	F5	280	1	17.84	6.2	2.38	20.67	14.34	23.03	10.08	12.2	13.56	11.82	1.39	1.04		gh	
10/30/17	11:25:00	F5	280	1	16.74	8.14	2.65	23.44	13.7	24.48	10.49	14.63	16.55	13.93	1.38	1.04			
3/4/18	11:59:00	F5	280	1	19.08	6.67	2.49	21.23	15.04	24.26	10.7	12.18	14.37	12.3	1.42	1.07		gh	
3/21/18	10:18:00	F5	283	1	22.55	6.17	2.8	22.05	14.72	25.75	11.42	12.64	15	12.55	1.57	0.87		ph	np
3/15/18	11:02:00	F5	283	1	19.99	6.61	2.81	20.32	14.3	25.42	10.87	12.37	14.66	13.06	1.46	0.79		ph	
10/30/17	11:29:00	F5	283	1	21.38	9.59	3.02	20.43	15.56	26.45	10.49	13.83	16.46	12.51	1.83	0.9			
11/14/17	11:31:00	F5	287	1	17.27	5.25	2.63	22.26	13.19	23.36	10.57	12.27	15.11	12.93	1.45	1.01			
11/11/17	11:36:00	F5	287	1	17.17	5.01	2.49	21.22	12.94	23.53	12.03	12.71	15.31	12.94	1.79	1.13			
12/7/17	11:37:00	F5	287	1	20.26	5.58	2.66	21.03	13.85	24.65	11.01	12.44	14.93	12.75	1.39	0.81			
2/28/18	9:57:00	F5	291	1	19.06	5.73	2.16	22.01	13.79	24.96	9.68	12.87	15.5	14	1.38	0.94		gh	
2/14/18	11:23:00	F5	291	1	17.49	4.98	2.16	20.65	14.52	23.48	9.24	12.21	14.93	12.51	1.23	0.87		Gh	
3/1/18	11:24:00	F5	291	1	17.95	5.43	2.17	20.96	14.37	24.05	9.95	13.39	15.47	14.47	1.35	0.94		gh	
4/24/18	10:05:00	F5	293	1	24.51	6.84	2.53	20.3	12.9	26.63	11.16	12.84	15.66	13.16	1.29	0.93		gh	
4/20/18	11:09:00	F5	293	1	22.31	6.19	2.56	19.81	12.66	25.47	12.29	12.31	15.03	12.04	1.44	0.93		gh	
4/28/18	11:41:00	F5	293	1	23.87	5.91	2.56	21.27	14.42	25.92	11.2	12.76	16.05	12.94	1.43	0.98		Gh	
4/6/18	9:44:00	F5	298	1	25.13	6.95	2.51	25.66	16.77	29.67	12.38	14.84	17.44	15.51	1.64	1.05		Ph	
4/12/18	10:46:00	F5	298	1	24.39	7.03	2.32	23.59	15.72	28.72	12.01	14.15	16.91	15.2	1.62	0.97		ph	
10/30/17	11:43:00	F5	298	1	25.17	9.12	2.82	27.15	18.49	30.71	12.25	14.25	18.09	17	2.09	0.98			
2/16/18	9:51:00	F5	302	1	17.35	5.28	2.16	19.45	11.64	21.05	9.66	11.15	13.42	13.56	1.48	0.8		pgh	
1/3/18	10:52:00	F5	302	1	20.47	7.23	2.5	23.25	14.63	24.64	11.14	13.07	14.77	13.43	1.76	0.95			
2/18/18	10:59:00	F5	302	1	19.69	5.32	2.13	21.29	12.49	23.52	9.78	12.32	14.01	12.92	1.3	0.97		Gh	
2/16/18	9:59:00	L	306	1	15.23	5.35	2.39	16.35	11.05	19.16	10.92	10.71	12.72	10.96	1.32	0.87		gh	
2/18/18	11:07:00	L	306	1	14.24	5.08	2.19	16.26	10.22	18.06	10.52	9.85	12.27	9.88	1.29	0.85		Gh	
10/30/17	11:47:00	L	306	1	15.5	6.73	2.78	17.64	12.24	19.2	9.6	11.68	13.78	11.38	1.52	0.95			
11/5/17	10:11:00	L	311	1	16.89	5.85	2.24	18.16	12.2	20.96	11.03	11.56	14.27	11.6	1.51	1.11			
1/3/18	10:55:00	L	311	1	16.29	5.91	2.5	17.75	11.37	18.89	12.95	9.79	12.15	10.46	1.32	0.81			
11/14/17	11:35:00	L	311	1	16.16	5.7	2.52	18.42	11.69	20.1	12.11	11.45	12.94	11.17	1.61	0.89			
11/14/17	11:39:00	F5	313	1	17.59	7.48	2.42	25.96	15.79	28.33	12.37	14.21	17.18	16.44	2.15	1.02			
11/9/17	11:45:00	F5	313	1	22.16	8.41	2.93	27.38	17.07	31.24	12.67	15.68	18.26	16.36	1.69	1.13			
11/28/17	11:48:00	F5	313	1	21.31	7.05	2.57	24.82	16.69	28.3	11.14	14.08	16.85	15.8	1.84	1.1			
2/16/18	10:02:00	F5	317	2	20.94	5.75	2.56	22.82	15.66	26.21	11.25	12.99	16.17	12.69	1.55	1		ph	
2/18/18	11:37:00	F5	317	1	19.3	6.38	2.49	20.97	15.22	24.48	10.98	11.93	14.74	11.9	1.42	0.91		ph	
10/30/17	11:51:00	F5	317	1	18.12	7.26	2.66	21.68	15.04	24.31	9.94	12.88	15.56	11.16	1.71	1.02			
2/14/18	10:18:00	F5	319	2	23.02	6.45	2.63	25.58	16.8	28.2	11.57	14.9	17.11	13.99	1.68	0.94		wh	
11/9/17	10:38:00	F5	319	1	24.02	7.27	2.62	28.18	14.58	31.34	12.24	14.84	18.53	16.01	1.72	1.05			
1/18/18	10:45:00	F5	319	1	19.82	6.53	2.43	22.55	13.93	26.18	11.64	12.74	14.74	13.75	1.47	1.05		wh	
1/3/18	10:58:00	F5	321	1	19.48	5.81	2.49	21.82	14.04	23	10.4	11.12	13.03	13.49	1.61	0.89			
11/14/17	11:43:00	F5	321	1	18.14	5.74	2.45	21.6	11.92	23.46	8.23	10.8	14.35	14.29	1.71	0.9			
10/30/17	11:55:00	F5	321	1	18.38	7.27	2.82	22.28	14.86	23.58	10.67	13.18	16.08	15.24	1.85	0.94			
2/16/18	10:06:00	F5	323	1	21.48	5.78	2.43	23.82	15.5	26.81	11.32	14.02	16.39	15.72	1.51	1		pgh	
11/9/17	10:45:00	F5	323	1	24.27	7.11	2.35	27.79	17.67	30.78	12.76	15.39	18.23	16.15	1.81	1			
2/18/18	11:22:00	F5	323	2	24.05	6.59	2.66	23.67	14.94	27.03	12.47	14.66	16.21	15.32	1.57	0.94		Pgh	
4/6/18	9:55:00	F5	327	1	23.38	6.06	2.66	21.31	14.27	25.83	12.17	12.23	14.88	14.58	1.56	0.84		wh	
4/24/18	10:26:00	F5	327	1	22.41	7.7	2.49	20.65	13.97	26.44	12.07	12.31	15.02	14.53	1.36	0.92		wh	
4/20/18	11:17:00	F5	327	1	20.43	6.18	2.83	18.94	13.03	24.98	12.13	11.55	13.82	14.33	1.4	0.93		wh	
3/21/18	9:55:00	F5	333	1	22.33	5.34	2.64	21.23	15.52	26.03	11.01	12.84	15.65	14.92	1.48	0.92		ph	
3/18/18	10:00:00	F5	333	1	21.48	6.29	2.6	21.01	14.35	25.75	10.28	13.14	15.75	14.16	1.57	0.93		Ph	np
11/28/17	10:07:00	F5	333	1	19.53	6.42	2.66	20.49	13.95	24.74	10.48	13.55	16.48	14.58	1.62	0.91			
1/14/18	10:28:00	F5	336	1	25.01	6.31	2.72	23.48	15.86	28.34	14.05	13.72	17.02	17.07	1.6	0.99		gh	
10/30/17	11:58:00	F5	336	1	25.18	9.13	2.9	25.8	17.46	30.45	11.91	14.95	18.13	16.56	1.88	0.99			
3/15/18	12:00:00	F5	336	1	22.58	6.37	2.67	21.16	13.72	26.27	13.08	12.68	16.06	12.27	1.65	0.85		gh	
1/14/18	10:31:00	F5	338	1	17.63	5.49	2.61	18.96	13.52	22.53	9.63	11.58	14.08	11.5	1.41	1.08		gh	
1/18/18	10:48:00	F5	338	1	16.03	4.73	2.63	17.02	11.08	20.37	11.16	10.21	12.14	10.2	1.19	0.9		Wh	
11/14/17	11:10:00	F5	338	1	17.84	5.63	2.47	21.62	14.91	23.75	11.68	12.57	14.58	11.65	1.28	0.96			
1/15/18	9:07:00	F5	349	2	19.99	6.47	2.63	22.9	15.59	26.15	10.84	12.94	14.96	13.08	1.61	1.01		Wh	
1/14/18	10:41:00	F5	349	1	20.69	7.49	2.66	25.81	17.03	28.65	12.04	13.32	16.27	14.05	1.48	1.03		wh	
1/3/18	11:14:00	F5	349	1	20.9	6.43	2.75	22.53	16.06	26.36	10.53	12.43	15.82	12.59	1.3	0.81			
12/31/17	9:53:00	F5	355	1	23.6	6.03	2.39	22.82	16.48	26.95	11.55	12.46	15.68	15.04	1.49	1.03			
1/14/18	10:47:00	F5	355	1	21.44	6.52	2.56	20.93	15.07	25.19	11.43	12.97	15.42	14.28	1.47	0.98		ph	
1/3/18	11:20:00	F5	355	1	25.55	7.12	2.58	25.11	16.5	28.85	11.91	12.9	15.97	15	1.58	0.98			
5/1/18	10:11:00	F5	356	1	22.71	6.4	2.74	22.02	14.85	26.39	11.94	12.03	14.78	13.44	1.42	1.06		ph	
2/18/18	11:34:00	F5	356	1	20.57	5.62	2.28	20.54	15.2	24.7	10.46	12.45	15.01	13.16	1.25	1.02		ph	
3/13/18	11:38:00	F5	356	1	19.34	6.2	2.44	19.52	11.45	22.67	9.66	11.95	14.57	12.12	1.25	1.05		ph	
12/1/17	10:29:00	F5	362	1	24.23	7.25	2.49	25.14	15.62	29.39	11.23	14.24	18.07	15.79	1.31	0.89			
11/9/17	10:50:00	F5	362	1	22.74	7.09	2.76	25.2	13.78	27.02	11.52	13.06	16.73	15.67	1.69	1.07			
11/14/17	11:47:00	F5	362	1	22.75	7.48	2.43	23.48	14.49	27.07	11.37	14.07	17.13	15.31	1.68	0.88			
2/23/18	9:49:00	F5	367	1	19.41	5.71	2.48	19.59	12.75	23	10.19	10.66	12.34	11.27	1.51	0.92		wh	
1/14/18	11:01:00	F5	367	1	21.01	6.55	2.48	20.63	14.41	24.41	11.48	11.69	13.82	12.61	1.56	0.96		wh	
2/18/18	11:26:00	F5	367	2	19.3	6.31	2.13	20.24	13.29	24.04	11.46	11.85	13.74	13.16	1.37	0.93		gh	
3/9/18	9:59:00	F5	369	1	20.13	5.58	2.55	19.94	13.72	24.17	11.07	13.34	15.42	13.47	1.47	0.91		ph	
3/10/18	11:46:00	F5	369	1	20.36	5.38	2.41	19.8	13.35	23.72	9.7	12.14	15.09	14.35	1.36	0.95		Ph	
3/12/18	12:00:00	F5	369	1	18.58	6.25	2.35	20.46	13.06	23.39	9.17	12.15	14.85	13.87	1.4	0.9		Ph	
3/21/18	10:49:00	F5	372	1	24.78	6.52	2.47	20.69	14.06	27	10.99	11.44	14.27	12.03	1.35	1.04		ph	
4/12/18	11:04:00	F5	372	1	24.2	5.86	2.31	21.26	14.92	27.96	11.95	13.51	16.31	13.14	1.51	1.02		ph	
4/20/18	11:21:00	F5	372	1	23.91	6.75	2.64	21.83	15.52	28.58	12.35	13.95	17.07	13.78	1.57	1.04		ph	
3/16/18	9:57:00	F5	382	1	24.03	6.34	2.76	22.27	14.78	27.4	11.57	14.32	15.91	14.06	1.61	0.95		wh	
2/16/18	10:10:00	F5	382	1	21.5	6.1	2.48	23.04	15.55	27.24	10.08	14.12	17.87	14.43	1.6	0.83		wh	
3/2/18	11:25:00	F5	382	1	23.16	6.29	2.53	23.55	15.65	27.19	11.41	14.81	16.96	12.85	1.44	0.86		wh	
2/23/18	9:52:00	F5	386	1	24.02	6.8	2.49	24.7	15.42	28.41	10.7	13.15	15.44	14.3	1.39	0.92		wh	
2/18/18	11:10:00	F5	386	1	21.85	6.1	2.49	23.19	14.12	26.14	10.43	13.59	16.48	13.47	1.37	0.95		Wh	
2/24/18	11:51:00	F5	386	1	23.91	7.15	2.51	25.19	16.27	29.46	10.34	13.65	16.22	14.66	1.56	1.01		Wh	
1/1/18	10:34:00	C	391	1	29.83	8.06	2.76	26.28	16.85	33.72	11.93	16.9	20.45	16.78	1.65	1.03			
1/14/18	11:17:00	C	391	1	28.56	6.7	2.52	25.37	16.22	31.68	12.17	16.5	19.75	17.28	1.58	1.13		ph	
2/18/18	11:41:00	C	391	1	24.13	6.28	2.6	25.16	17.14	30.33	10.29	15.83	18.57	15.53	1.48	0.96		ph	
11/16/17	10:42:00	F5	393	1	16.53	5.57	2.71	19.63	12.56	21.9	11.85	12.75	14.76	11.96	1.7	0.93			
1/14/18	11:13:00	F5	393	1	15.67	5.3	2.7	18.96	13.45	21.73	11.82	11.58	13.65	11.22	1.42	1.1		gh	
3/13/18	11:34:00	F5	393	1	15.87	5.27	2.27	17.41	12.22	21.1	10.07	11.02	13.67	11.09	1.3	1		gh	
3/7/18	10:00:00	F5	414	2	17.96	5.56	2.69	20.71	15.32	24.39	11.28	12.2	14.2	11.8	1.55	0.98		wh	
2/28/18	10:08:00	F5	414	1	19.18	4.36	2.66	21.88	15.06	25.19	10.95	12.21	14.22	12.2	1.54	0.89		gh	
11/5/17	10:16:00	F5	414	1	20.92	5.87	2.7	24.46	15.2	26.94	11.44	14.61	17.87	14.15	1.83	1			
4/27/18	10:07:00	F5	421	1	19.34	6	2.26	21	14.25	24.57	10.88	11.15	14.71	12.27	1.47	0.86		pgh	"np, sterile"
4/24/18	10:37:00	F5	421	1	20	5.95	2.43	20.31	14.18	25.46	9.9	11.42	14	11.19	1.52	0.91		ph	np; sterile
4/20/18	11:30:00	F5	421	1	19.38	5.78	2.38	20.71	14.2	24.44	11.29	11.13	13.77	11.67	1.25	0.86		ph	"ss, 2 good anthers"
12/9/17	9:55:00	F5	434	1	21.07	6.44	2.78	21.05	13.16	25.49	10.81	13.51	15.26	13.22	1.26	0.97			
11/14/17	11:50:00	F5	434	1	20.3	7.55	2.68	23.9	16.03	26.47	10.99	13.54	15.58	11.08	1.95	0.77	trilobed		
11/9/17	11:53:00	F5	434	1	22.98	6.14	2.72	24.64	15.34	28.55	12.31	14.41	16.31	14.25	1.83	0.88			
2/23/18	9:41:00	F5	435	1	19.7	6.39	2.28	20.14	13.76	23.2	12.47	10.54	12.61	12.4	1.44	1		gh	
1/21/18	10:26:00	F5	435	1	21.96	6.56	2.35	20.66	13.42	24.75	11.94	11.73	14.61	13.36	1.54	0.86		gh	
2/21/18	11:30:00	F5	435	1	20.15	6.06	2.6	21.06	14.77	23.87	10.13	10.71	13.17	12.3	1.5	1.01		Gh	third in pic; np
11/18/17	10:33:00	C	443	1	23.24	6.76	2.29	27.31	15.89	30.26	11.41	15.49	18.33	15.12	1.6	0.97			
3/26/18	10:37:00	C	443	1	27.4	7.54	2.62	25.63	17.32	30.84	10.83	15.39	18.24	14.38	1.55	0.99		ph	
1/21/18	11:33:00	C	443	1	27.2	7.52	2.4	25.4	17.56	31.95	11.37	16.4	19.62	14.77	1.72	1.1		Ph	
1/11/18	10:23:00	F5	445	1	21.94	6.26	2.51	23.34	14.02	26.75	11.12	13.79	16.54	14.87	1.47	0.94		ph	
1/18/18	10:26:00	F5	445	2	17.58	5.85	2.38	16.35	12.08	20.61	10.03	11.22	13.23	11.99	1.47	0.92		Ph	
1/21/18	11:20:00	F5	445	1	19.98	6.49	2.51	21.24	13.62	24.38	10.62	12.89	15.16	13.47	1.62	1.1		ph	
11/5/17	10:28:00	F5	451	1	20.33	5.99	2.55	27.64	17.4	30.74	11.38	16.15	19.81	16	1.65	1.05			
3/21/18	10:46:00	F5	451	1	23.72	6.12	2.58	25.14	16.5	30.13	11.74	14.51	16.94	14.61	1.26	1		ph	np
3/28/18	11:26:00	F5	451	1	24.47	6.74	2.63	26.49	17.77	32.26	11.71	15.24	18.44	15.79	1.71	1.04		ph	
1/5/18	9:39:00	F5	453	1	22.86	6.28	2.52	23.35	14.07	25.81	10.69	12.93	15.85	14.58	1.73	0.95			
1/18/18	10:29:00	F5	453	2	18.49	5.83	2.51	18.84	11.58	21.54	10.58	11.85	13.71	12.76	1.52	0.87		Gh	
1/21/18	11:24:00	F5	453	1	19.96	5.33	2.33	20.67	12.42	23.87	10.06	13.82	15.19	13.88	1.63	0.99		Gh	
2/28/18	9:46:00	F5	455	1	19.75	5.52	2.36	23.51	15.45	26.14	10.84	13.42	15.76	13.6	1.39	1		ph	
3/13/18	9:52:00	F5	455	1	20.08	5.82	2.51	20.75	13.57	24.59	11.45	12.26	14.35	12.4	1.52	0.92		Ph	
3/14/18	11:57:00	F5	455	1	21.05	5.67	2.4	20.79	14.36	25.32	11.28	12.1	14.07	11.99	1.42	0.93		Ph	Np
11/24/17	9:35:00	F5	461	1	21.16	5.99	2.59	20.22	11.57	22.75	12.85	12.59	14.34	12.29	1.52	1.01			
3/2/18	9:50:00	F5	461	1	23.87	7.34	2.92	22.52	14.14	25.94	12.77	12.9	15.41	12.05	1.68	1.03		ph	
2/28/18	10:48:00	F5	461	1	23.84	6.83	2.84	22.37	15.15	28.4	11.66	14.39	16.33	12.57	1.6	1.11		ph	
12/31/17	10:03:00	F5	463	1	19.59	6.16	2.31	20.32	13.53	22.87	10.8	11.45	13.51	12.26	1.66	0.87			
1/18/18	11:14:00	F5	463	1	21.68	6.18	2.4	21.68	12.86	25.66	12.66	12.8	15.81	14.54	1.71	0.95		ph	sterile np
1/21/18	11:27:00	F5	463	1	24.75	6.64	2.88	24.7	14.35	28.61	12.78	14.83	17.24	15.53	1.71	1.01		Ph	
12/17/17	10:00:00	F5	479	1	20.35	5.96	2.58	20.69	13.19	23.64	12.77	12.26	15.01	14.2	1.5	1.14			
11/22/17	10:52:00	F5	479	1	19.65	5.76	2.7	22.53	12.77	24.76	13.91	13.06	15.22	14.03	1.68	1.05			
11/24/17	11:55:00	F5	479	1	18.51	5.99	2.65	19.83	12.02	23.21	12.68	11.98	14.11	13.27	1.67	1.06			
4/6/18	10:15:00	F5	486	1	20.34	6.23	2.62	21.34	13.74	25.23	9.89	10.48	13.81	9.76	1.68	0.76		wh	np
11/9/17	10:54:00	F5	486	1	21.43	6.54	2.7	23.17	14.63	26.63	11.68	12.89	15.35	14.7	1.86	0.99			
1/21/18	11:50:00	F5	486	1	22.63	6.97	2.62	25.67	14.05	27.16	11.49	12.93	15.41	14.22	1.89	0.95		wh	
1/5/18	10:03:00	F5	489	1	26.26	6.87	2.64	24.86	16.33	30.17	13.11	14.26	17.08	14.79	1.51	1.08			
2/7/18	10:31:00	F5	489	1	25.19	6.73	2.8	24.19	15.55	28.2	12.86	14.22	17.3	15.84	1.4	0.96		ph	
1/21/18	11:57:00	F5	489	1	21.47	5.62	2.68	22.25	13.1	26.06	11.88	10.85	15.31	13.48	1.37	0.85		ph	2sterile anthers
1/5/18	10:06:00	L	490	1	16.49	5.63	2.41	18.29	10.85	20.51	10.76	10.26	12.4	10.65	1.37	1			
11/5/17	10:33:00	L	490	1	16.02	5.97	2.35	18.88	13.18	21.33	12	11.68	13.92	11.61	1.72	0.92			
1/21/18	12:00:00	L	490	1	16.1	5.7	2.23	17.32	10.78	19.24	10.77	11.11	12.87	11	1.62	1		gh	
12/31/17	10:17:00	F5	493	1	25.47	6.93	2.41	25.67	16.28	30	12.37	15.53	17.52	16.88	1.68	1.01			
3/2/18	11:29:00	F5	493	1	22.86	6.9	2.47	24	14.44	27.94	11.15	14.55	16.35	15.77	1.45	1.1		pgh	
1/18/18	11:32:00	F5	493	1	22.47	6.88	2.53	20.27	13.91	24.38	12.04	13.76	14.86	14.18	1.72	1.01		pgh	
12/13/17	9:58:00	F5	495	1	24.42	7.06	2.45	23.78	15.77	28.56	11.25	13.63	16.28	14.86	1.68	0.9			
12/17/17	10:03:00	F5	495	1	22.29	7.28	2.58	23.07	15.65	27.63	10.06	12.46	15.62	14.55	1.51	0.89			
12/15/17	10:18:00	F5	495	1	26.37	8.21	2.6	27.44	15.02	30.33	10.71	13.79	17.12	15.68	1.62	0.93			
12/13/17	10:01:00	F5	497	1	22.84	7.05	2.61	21.22	13.72	25.72	9.32	13.37	15.67	13.12	1.46	0.8			
11/1/17	10:34:00	F5	497	1	22.5	7.27	2.6	22.8	16.16	28.02	12.13	14.37	17.11	14.56	1.61	0.89			
12/7/17	11:40:00	F5	497	1	22.82	6.91	2.53	21.94	14.88	26.91	9.89	13.6	16.67	13.65	1.15	0.79			
4/24/18	10:44:00	F5	499	1	21.52	6.35	2.29	20.91	13.54	26	10.35	12.17	14.43	13.79	1.49	1.07		Ph	
3/21/18	11:04:00	F5	499	1	22.62	6.37	2.48	19.85	12.11	25.16	10.49	11.91	14.22	13.46	1.58	1		ph	
3/30/18	11:19:00	F5	499	1	19.76	6.65	2.66	19.91	13.13	23.8	10.31	12.01	13.87	13.64	1.41	0.88		ph	
2/2/18	9:38:00	F5	509	1	23.17	6.56	2.48	22.58	14.93	25.7	11.04	12.65	14.92	11.95	1.47	0.92		wh	
1/5/18	10:16:00	F5	509	1	26.3	6.03	2.76	22.22	12.9	26.41	12.58	12.92	14.71	13.36	1.59	1.03			
5/5/18	10:57:00	F5	509	1	24.39	6.21	2.84	21.4	14.31	26.48	10.73	12.48	14.98	13.12	1.71	1.05		Wh	
