image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,Top_out_dia,Top_in_dia,Bottom_out_dia,Nec_H1,Nec_H2,Nec_H3,Nec_H4,Ov_H1,Ov_H2,Nec_H_avg,Ov_H_avg,Top_out_rad,Top_in_rad,Nec_thickness,Bottom_out_rad,Bottom_in_rad,Bottom_in_rad_A,Bottom_in_rad_B,Bottom_in_rad_C,Bottom_in_rad_D,FVol_A,FVol_B,FVol_C,FVol_C1,FVol_C2,FVol_C3,FVol_C4,CVol_A,CVol_B,Frustrum_Vol,Frustrum_Vol_A,Frustrum_Vol_B,Frustrum_Vol_C,Frustrum_Vol_D,Cylinder_Vol
0052,2.272,2.151,2.133,1.664,3.484,1.519,3.443,2.064,2.307,1.658,2.412,0.73,3.003,0.649,3.322,1.519,1.351,1.015,1.171,0.487,0.493,0.545,0.545,1.421,1.415,0.5175,1.418,0.6755,0.5075,0.168,0.5855,0.4175,0.5855,0.5015,0.5435,0.5645,0.541924732744,1.19461575,0.64374375,0.89750775,0.76356975,0.82877475,0.86270025,1.62577419823,0.198744,0.298531161376,0.161010173496,0.23359448835,0.198258286152,0.179873218631,0.323112867254
0053,2.313,2.023,2.214,1.577,3.507,1.536,3.403,1.988,2.325,1.53,2.551,0.643,3.13,0.655,3.386,1.507,1.293,1.061,1.09,0.446,0.493,0.481,0.452,1.38,1.333,0.468,1.3565,0.6465,0.5305,0.116,0.545,0.429,0.545,0.487,0.516,0.5305,0.49008845396,1.06732975,0.69305575,0.86757775,0.77695275,0.82142425,0.84429075,1.47026536188,0.136532,0.183427366017,0.0978961488554,0.142310414996,0.120515446315,0.109308838683,0.200738270388
0054,2.406,2.075,2.243,1.646,3.635,1.525,3.559,1.988,2.377,1.606,2.597,0.748,3.229,0.684,3.496,1.507,1.392,1.119,1.153,0.429,0.469,0.481,0.463,1.327,1.304,0.4605,1.3155,0.696,0.5595,0.1365,0.5765,0.44,0.5765,0.50825,0.542375,0.5594375,0.482234472326,1.21801225,0.75282025,0.96794425,0.8557241875,0.910669703125,0.939015847656,1.44670341698,0.17137575,0.22433161865,0.120591410026,0.17470779265,0.148211170916,0.134541682865,0.247929883112
0055,2.191,2.058,2.087,1.693,3.391,1.571,3.386,2.041,2.272,1.664,2.4,0.684,3.055,0.661,3.293,1.571,1.304,1.021,1.195,0.365,0.394,0.47,0.47,1.374,1.38,0.42475,1.377,0.652,0.5105,0.1415,0.5975,0.456,0.5975,0.52675,0.562125,0.5798125,0.444797159871,1.17168025,0.70133425,0.92264025,0.8069816875,0.863559578125,0.892787066406,1.33439147961,0.16449375,0.209208564957,0.110772284694,0.162216884809,0.137051199747,0.12405089597,0.219499058449
0056,2.104,1.913,2.064,1.559,3.368,1.513,3.333,1.907,2.22,1.588,2.417,0.713,3.067,0.667,3.241,1.536,1.304,1.021,1.229,0.354,0.325,0.371,0.394,1.2,1.24,0.361,1.22,0.652,0.5105,0.1415,0.6145,0.473,0.6145,0.54375,0.579125,0.5968125,0.378038315982,1.20336825,0.72580575,0.95192275,0.8338586875,0.891639328125,0.921468191406,1.13411494795,0.16449375,0.180536923276,0.0950560333812,0.139688772747,0.117845476669,0.106569023426,0.186554820719
0057,2.272,2.238,2.139,1.78,3.525,1.728,3.374,2.232,2.313,1.768,2.51,0.794,3.113,0.696,3.362,1.728,1.386,1.049,1.102,0.458,0.47,0.504,0.504,1.444,1.536,0.484,1.49,0.693,0.5245,0.1685,0.551,0.3825,0.551,0.46675,0.508875,0.5299375,0.506843614779,1.165693,0.62202775,0.86770075,0.7377661875,0.800958953125,0.833886222656,1.52053084434,0.20514875,0.27555326054,0.151035469166,0.216891972508,0.184863122751,0.168174146437,0.311935002052
0058,2.214,2.081,2.11,1.548,3.449,1.472,3.449,2.012,2.313,1.606,2.4,0.69,3.061,0.655,3.275,1.501,1.339,0.962,1.235,0.533,0.475,0.511,0.54,1.391,1.357,0.51475,1.374,0.6695,0.481,0.1885,0.6175,0.429,0.6175,0.52325,0.570375,0.5939375,0.539044939478,1.24295275,0.621751,0.90968475,0.7568348125,0.831039015625,0.869806691406,1.61713481844,0.21686925,0.334855659733,0.17964642889,0.262039414199,0.222040014017,0.201142494571,0.350706815223
0059,2.342,2.0,2.238,1.53,3.548,1.513,3.467,1.983,2.354,1.536,2.545,0.609,3.2,0.562,3.42,1.53,1.31,1.066,1.125,0.47,0.464,0.453,0.47,1.391,1.421,0.46425,1.406,0.655,0.533,0.122,0.5625,0.4405,0.5625,0.5015,0.532,0.54725,0.486161463143,1.11386875,0.71291575,0.90030775,0.80289075,0.850669,0.8752558125,1.45848438943,0.144936,0.194927897132,0.10382512823,0.151185519485,0.127957575559,0.11600441482,0.211386893466
0060,2.162,2.041,2.099,1.623,3.501,1.559,3.461,2.0,2.261,1.612,2.464,0.713,3.107,0.62,3.397,1.559,1.402,1.136,1.299,0.418,0.429,0.441,0.441,1.328,1.38,0.43225,1.354,0.701,0.568,0.133,0.6495,0.5165,0.6495,0.583,0.61625,0.632875,0.452651141505,1.36855075,0.88276825,1.11339025,0.993657,1.0524180625,1.08262776562,1.35795342451,0.168777,0.219890003148,0.115498691592,0.16969608388,0.143097821864,0.12942336526,0.229191305129
0061,2.22,2.226,2.128,1.594,3.53,1.513,3.501,2.157,2.267,1.571,2.452,0.614,3.148,0.591,3.42,1.525,1.402,1.153,1.281,0.632,0.655,0.632,0.644,1.612,1.566,0.64075,1.589,0.701,0.5765,0.1245,0.6405,0.516,0.6405,0.57825,0.609375,0.6249375,0.670991830929,1.35063175,0.89608225,1.11184075,1.0000864375,1.05499482813,1.08317559766,2.01297549279,0.15904875,0.304999001253,0.160226810299,0.235213041058,0.198369959499,0.179460893354,0.320161235909
0062,2.214,1.89,2.128,1.623,3.391,1.559,3.351,1.901,2.22,1.571,2.325,0.62,2.962,0.609,3.275,1.536,1.263,1.055,1.137,0.267,0.319,0.365,0.342,1.27,1.292,0.32325,1.281,0.6315,0.5275,0.104,0.5685,0.4645,0.5685,0.5165,0.5425,0.5555,0.338506608424,1.08099225,0.73904025,0.90133225,0.81748225,0.85873125,0.87986275,1.01551982527,0.120536,0.115753011764,0.0608160972695,0.0891998763859,0.075236817295,0.0680836648991,0.122406697659
0063,2.151,1.971,2.041,1.513,3.333,1.461,3.316,1.93,2.226,1.554,2.417,0.719,2.962,0.696,3.2,1.49,1.292,0.974,1.165,0.458,0.417,0.44,0.469,1.252,1.234,0.446,1.243,0.646,0.487,0.159,0.5825,0.4235,0.5825,0.503,0.54275,0.562625,0.467050107834,1.13291725,0.62276575,0.86015275,0.735139,0.7960658125,0.827714265625,1.4011503235,0.180147,0.238266313087,0.127394689138,0.185782374556,0.157326500208,0.142545086764,0.252413027328
0064,2.209,2.122,2.151,1.728,3.449,1.594,3.472,2.035,2.307,1.675,2.499,0.899,3.107,0.846,3.345,1.594,1.298,1.038,1.263,0.394,0.447,0.441,0.441,1.223,1.189,0.43075,1.206,0.649,0.519,0.13,0.6315,0.5015,0.6315,0.5665,0.599,0.61525,0.451080345178,1.22983675,0.78114175,0.99590175,0.88429675,0.939043,0.9672083125,1.35324103553,0.15184,0.20239749548,0.105523480549,0.155866302473,0.131171345126,0.118466526241,0.205476118835
0065,2.174,1.983,2.099,1.536,3.368,1.455,3.362,1.884,2.238,1.565,2.371,0.719,2.991,0.661,3.258,1.507,1.269,1.02,1.188,0.447,0.418,0.377,0.429,1.264,1.223,0.41775,1.2435,0.6345,0.51,0.1245,0.594,0.4695,0.594,0.53175,0.562875,0.5784375,0.437466777012,1.13231925,0.71997525,0.915876,0.8140505625,0.863994515625,0.889693066406,1.31240033104,0.14249025,0.1803868007,0.0946867309836,0.139231976945,0.11738315674,0.106140894556,0.18700425127
0066,2.214,2.174,2.168,1.6,3.455,1.519,3.357,2.07,2.272,1.577,2.452,0.841,3.055,0.794,3.351,1.542,1.287,1.079,1.143,0.574,0.597,0.528,0.551,1.333,1.276,0.5625,1.3045,0.6435,0.5395,0.104,0.5715,0.4675,0.5715,0.5195,0.5455,0.5585,0.589048622548,1.10846475,0.76183275,0.92599675,0.84121075,0.88292775,0.90429325,1.76714586764,0.123032,0.204183102131,0.107482524059,0.15742560057,0.132852259184,0.120266940839,0.217415490388
0067,2.307,2.157,2.203,1.658,3.542,1.554,3.548,2.07,2.325,1.664,2.446,0.823,3.119,0.765,3.432,1.554,1.339,1.107,1.241,0.499,0.493,0.516,0.516,1.334,1.305,0.506,1.3195,0.6695,0.5535,0.116,0.6205,0.5045,0.6205,0.5625,0.5915,0.606,0.529881960905,1.24867525,0.84012325,1.03482925,0.93411225,0.98362975,1.00901925,1.58964588272,0.141868,0.216484334892,0.113313137812,0.166681259268,0.140442829269,0.126989391223,0.225519882089
0068,2.365,2.226,2.278,1.675,3.635,1.588,3.536,2.157,2.481,1.641,2.62,0.974,3.252,0.916,3.449,1.629,1.357,0.968,1.171,0.551,0.585,0.528,0.569,1.252,1.241,0.55825,1.2465,0.6785,0.484,0.1945,0.5855,0.391,0.5855,0.48825,0.536875,0.5611875,0.584598032956,1.20043425,0.576381,0.86044825,0.7089570625,0.782338265625,0.820802160156,1.75379409887,0.22610625,0.364820302409,0.198755146832,0.287316597055,0.244418090052,0.221932172969,0.396543806967
0069,2.232,2.052,2.122,1.687,3.438,1.536,3.316,1.942,2.232,1.687,2.325,0.655,3.009,0.603,3.333,1.571,1.316,1.101,1.084,0.365,0.365,0.371,0.406,1.397,1.339,0.37675,1.368,0.658,0.5505,0.1075,0.542,0.4345,0.542,0.48825,0.515125,0.5285625,0.394531677413,1.083364,0.73103275,0.89518525,0.8102199375,0.851980328125,0.873402222656,1.18359503224,0.12991375,0.139005839068,0.074242477891,0.107763985154,0.0912881881909,0.0828365722081,0.15376526912
0070,2.278,1.971,2.197,1.6,3.409,1.536,3.414,1.936,2.301,1.606,2.487,0.817,3.119,0.736,3.316,1.536,1.212,1.015,1.136,0.371,0.365,0.4,0.4,1.154,1.2,0.384,1.177,0.606,0.5075,0.0985,0.568,0.4695,0.568,0.51875,0.543375,0.5556875,0.402123859659,1.034068,0.71625775,0.86844025,0.7899234375,0.828575453125,0.848356253906,1.20637157898,0.10967975,0.127799084369,0.0666028700967,0.0981763537874,0.0826334560806,0.0746791241233,0.132314533189
0071,2.174,2.041,2.11,1.629,3.472,1.542,3.397,2.0,2.278,1.623,2.458,0.783,3.107,0.719,3.333,1.577,1.362,1.055,1.223,0.412,0.418,0.423,0.458,1.258,1.281,0.42775,1.2695,0.681,0.5275,0.1535,0.6115,0.458,0.6115,0.53475,0.573125,0.5923125,0.447938752524,1.25412475,0.72961525,0.97475475,0.8462944375,0.909051953125,0.941535191406,1.34381625757,0.18550475,0.234948131117,0.125140649293,0.182683001423,0.154571478162,0.140020976929,0.249284298907
0072,2.307,2.104,2.203,1.646,3.38,1.432,3.357,1.994,2.33,1.617,2.458,0.73,3.188,0.655,3.258,1.461,1.177,0.928,1.05,0.458,0.487,0.533,0.562,1.374,1.339,0.51,1.3565,0.5885,0.464,0.1245,0.525,0.4005,0.525,0.46275,0.493875,0.5094375,0.53407075111,0.93091975,0.56152825,0.734521,0.6441495625,0.688366515625,0.711201566406,1.60221225333,0.13103625,0.197281195859,0.10489082793,0.153155569434,0.129540588067,0.117345055344,0.209947885381
0073,2.284,2.006,2.197,1.588,3.368,1.501,3.368,1.948,2.365,1.594,2.475,0.783,3.014,0.69,3.229,1.536,1.171,0.864,1.084,0.418,0.412,0.412,0.447,1.223,1.258,0.42225,1.2405,0.5855,0.432,0.1535,0.542,0.3885,0.542,0.46525,0.503625,0.5228125,0.442179165993,0.95391525,0.50538825,0.714532,0.6040695625,0.657828140625,0.685811910156,1.32653749798,0.15618625,0.198329294785,0.105850285838,0.154694474325,0.130923551085,0.118549711212,0.207186917294
0074,2.186,2.064,2.128,1.594,3.322,1.548,3.287,1.994,2.261,1.617,2.359,0.551,3.096,0.446,3.217,1.513,1.194,0.956,1.101,0.47,0.447,0.481,0.446,1.513,1.548,0.461,1.5305,0.597,0.478,0.119,0.5505,0.4315,0.5505,0.491,0.52075,0.535625,0.482758071102,0.98810775,0.62093325,0.79467325,0.704263,0.7485830625,0.771406890625,1.4482742133,0.127925,0.177256453378,0.0933820661045,0.137028344002,0.115632476119,0.104614088878,0.185270478737
0075,2.209,2.162,2.064,1.733,3.478,1.6,3.397,2.116,2.226,1.704,2.394,0.806,3.043,0.754,3.316,1.583,1.414,1.09,1.188,0.429,0.458,0.533,0.516,1.356,1.362,0.484,1.359,0.707,0.545,0.162,0.594,0.432,0.594,0.513,0.5535,0.57375,0.506843614779,1.272643,0.719089,0.973591,0.839779,0.90504475,0.9389078125,1.52053084434,0.202824,0.280565310335,0.151572596687,0.219394354468,0.186314825816,0.169151548811,0.308400147972
0076,2.18,2.11,2.075,1.641,3.478,1.542,3.403,2.093,2.232,1.588,2.487,0.684,3.072,0.643,3.357,1.525,1.403,1.125,1.223,0.469,0.522,0.568,0.551,1.426,1.45,0.5275,1.438,0.7015,0.5625,0.139,0.6115,0.4725,0.6115,0.542,0.57675,0.594125,0.552396708256,1.29500175,0.80544375,1.03430725,0.91504525,0.9734686875,1.00358607812,1.65719012477,0.175696,0.2704302277,0.14400678366,0.209886719881,0.177613805321,0.160977057878,0.291161676161
0077,2.226,2.075,2.11,1.53,3.264,1.49,3.241,1.977,2.243,1.583,2.348,0.632,2.974,0.545,3.154,1.519,1.154,0.911,1.015,0.545,0.492,0.458,0.487,1.443,1.432,0.4955,1.4375,0.577,0.4555,0.1215,0.5075,0.386,0.5075,0.44675,0.477125,0.4923125,0.518886386618,0.88331275,0.53229925,0.69620275,0.6105604375,0.652458953125,0.674100191406,1.55665915985,0.12544875,0.182136126669,0.0970888318001,0.141527461875,0.119786892497,0.108557548564,0.19528094578
0078,2.186,2.017,2.11,1.554,3.478,1.461,3.386,1.971,2.267,1.559,2.4,0.632,3.119,0.591,3.339,1.49,1.368,1.072,1.2,0.463,0.458,0.481,0.51,1.385,1.38,0.478,1.3825,0.684,0.536,0.148,0.6,0.452,0.6,0.526,0.563,0.5815,0.500560429472,1.238256,0.733872,0.968896,0.845908,0.906033,0.93712225,1.50168128842,0.18056,0.252474671659,0.134830957283,0.196393883382,0.16629768756,0.150735639229,0.271143573436
0079,2.278,2.255,2.093,1.641,3.548,1.6,3.432,2.255,2.272,1.588,2.493,0.8,3.148,0.771,3.426,1.6,1.455,1.154,1.154,0.614,0.667,0.655,0.655,1.455,1.484,0.64775,1.4695,0.7275,0.577,0.1505,0.577,0.4265,0.577,0.50175,0.539375,0.5581875,0.678322213788,1.28195275,0.76092175,0.998787,0.8741918125,0.935073765625,0.966576472656,2.03496664136,0.19632725,0.353426901372,0.192077618409,0.276593301821,0.235295720598,0.213926734624,0.39951940454
0080,2.081,1.872,1.965,1.467,3.397,1.501,3.246,1.977,2.18,1.449,2.417,0.661,3.067,0.649,3.246,1.525,1.432,1.066,1.165,0.405,0.423,0.452,0.476,1.211,1.328,0.439,1.2695,0.716,0.533,0.183,0.5825,0.3995,0.5825,0.491,0.53675,0.559625,0.459719724975,1.26903225,0.65662275,0.93386775,0.786873,0.8582773125,0.895549265625,1.37915917493,0.228567,0.281536726912,0.154081731761,0.221658117804,0.1888321469,0.17169749486,0.315230275135
0081,2.087,1.954,2.041,1.594,3.397,1.542,3.351,1.977,2.174,1.606,2.365,0.759,3.09,0.719,3.229,1.559,1.356,1.055,1.264,0.36,0.348,0.418,0.435,1.195,1.258,0.39025,1.2265,0.678,0.5275,0.1505,0.632,0.4815,0.632,0.55675,0.594375,0.6131875,0.408668844354,1.287604,0.76408975,1.01106025,0.8819124375,0.945070703125,0.977711566406,1.22600653306,0.18142775,0.213943963551,0.113014814726,0.165793502011,0.139982686587,0.126643382711,0.222431606779
0082,2.232,1.965,2.11,1.6,3.472,1.519,3.391,1.965,2.232,1.571,2.441,0.701,3.038,0.643,3.362,1.525,1.362,1.13,1.159,0.365,0.394,0.44,0.446,1.264,1.322,0.41125,1.293,0.681,0.565,0.116,0.5795,0.4635,0.5795,0.5215,0.5505,0.565,0.43065999293,1.19422075,0.79593475,0.98246275,0.88583475,0.93330775,0.957675,1.29197997879,0.144536,0.171525845944,0.0911956987828,0.13280951258,0.112364790735,0.101870791023,0.186737618214
0083,2.272,1.977,2.168,1.612,3.374,1.519,3.299,1.89,2.267,1.623,2.406,0.771,3.003,0.69,3.275,1.53,1.206,1.008,1.027,0.365,0.354,0.36,0.371,1.206,1.2,0.3625,1.203,0.603,0.504,0.099,0.5135,0.4145,0.5135,0.464,0.48875,0.501125,0.379609112309,0.93693175,0.63473425,0.77650225,0.703168,0.7392225625,0.757709265625,1.13882733693,0.109593,0.114716924717,0.0609005000831,0.0887388496275,0.0750522091622,0.0680344881994,0.124807504336
0084,2.301,1.901,2.255,1.548,3.328,1.478,3.281,1.855,2.383,1.536,2.475,0.701,2.991,0.667,3.229,1.501,1.073,0.846,0.98,0.353,0.365,0.354,0.377,1.2,1.188,0.36225,1.194,0.5365,0.423,0.1135,0.49,0.3765,0.49,0.43325,0.461625,0.4758125,0.379347312921,0.79081725,0.47994075,0.626299,0.5498993125,0.587294015625,0.606595222656,1.13804193876,0.10890325,0.117930164925,0.062409556064,0.0913915722251,0.0772059920771,0.0698841310537,0.123936465768
0085,2.296,1.919,2.267,1.565,3.403,1.536,3.328,1.93,2.406,1.565,2.51,0.829,3.154,0.73,3.299,1.525,1.136,0.893,1.032,0.354,0.354,0.405,0.394,1.09,1.2,0.37675,1.145,0.568,0.4465,0.1215,0.516,0.3945,0.516,0.45525,0.485625,0.5008125,0.394531677413,0.881968,0.53113675,0.69601225,0.6098839375,0.652025453125,0.673788191406,1.18359503224,0.12326175,0.138414041552,0.0733654339722,0.107345781576,0.0907196187273,0.0821335290881,0.145891994965
0086,2.238,1.948,2.209,1.583,3.409,1.525,3.357,1.942,2.313,1.577,2.458,0.8,3.09,0.73,3.31,1.542,1.2,0.997,1.119,0.365,0.371,0.4,0.417,1.148,1.212,0.38825,1.18,0.6,0.4985,0.1015,0.5595,0.458,0.5595,0.50875,0.534125,0.5468125,0.406574449252,1.00874025,0.68657925,0.84045325,0.7609406875,0.800053078125,0.820092191406,1.21972334776,0.11149775,0.130982431145,0.0684211943413,0.100748970648,0.0848468719711,0.0766994805252,0.135996408897
0087,2.232,1.936,2.174,1.588,3.432,1.501,3.374,1.907,2.296,1.571,2.446,0.643,3.084,0.591,3.304,1.536,1.258,1.008,1.142,0.348,0.365,0.371,0.406,1.293,1.316,0.3725,1.3045,0.629,0.504,0.125,0.571,0.446,0.571,0.5085,0.53975,0.555375,0.390081087821,1.080841,0.677716,0.867841,0.76887225,0.8173800625,0.842366390625,1.17024326346,0.141625,0.157251438528,0.0830872717058,0.121693109366,0.102771129098,0.0930244350426,0.165735702188
0088,2.214,2.041,2.081,1.681,3.397,1.577,3.322,1.977,2.203,1.658,2.4,0.748,3.02,0.701,3.281,1.588,1.316,1.078,1.108,0.36,0.383,0.389,0.4,1.293,1.276,0.383,1.2845,0.658,0.539,0.119,0.554,0.435,0.554,0.4945,0.52425,0.539125,0.401076662108,1.104412,0.714211,0.896043,0.80158675,0.8479298125,0.871765140625,1.20322998632,0.142443,0.156500514631,0.0835719430068,0.121456140472,0.102869019653,0.0933092258081,0.171391688942
0089,2.284,2.017,2.151,1.675,3.478,1.513,3.397,1.965,2.267,1.612,2.441,0.719,3.061,0.649,3.351,1.519,1.327,1.084,1.113,0.342,0.405,0.446,0.452,1.298,1.316,0.41125,1.307,0.6635,0.542,0.1215,0.5565,0.435,0.5565,0.49575,0.526125,0.5413125,0.43065999293,1.11916225,0.718759,0.90507925,0.8082285625,0.855731265625,0.880174597656,1.29197997879,0.14646825,0.172437660814,0.0921969832663,0.13390669966,0.113449185868,0.102922420669,0.189234046528
0090,2.214,1.977,2.128,1.612,3.316,1.519,3.304,1.913,2.214,1.612,2.394,0.701,3.043,0.655,3.252,1.513,1.188,1.038,1.09,0.365,0.365,0.4,0.394,1.276,1.258,0.381,1.267,0.594,0.519,0.075,0.545,0.47,0.545,0.5075,0.52625,0.535625,0.398982267006,0.973591,0.734191,0.849241,0.79030975,0.8194238125,0.834244515625,1.19694680102,0.083475,0.0955163547212,0.0496134449022,0.0731259686247,0.0615099739667,0.0555967762352,0.099915134215
0091,2.197,1.936,2.11,1.606,3.386,1.501,3.374,1.901,2.301,1.588,2.365,0.707,3.02,0.638,3.304,1.525,1.276,1.003,1.177,0.33,0.348,0.376,0.4,1.229,1.263,0.3635,1.246,0.638,0.5015,0.1365,0.5885,0.452,0.5885,0.52025,0.554375,0.5714375,0.38065630986,1.12883925,0.68248425,0.89296725,0.7830676875,0.836852953125,0.864618972656,1.14196892958,0.15554175,0.169907847188,0.0897861651193,0.131620127036,0.111146426298,0.100577115764,0.177623845752
0092,2.151,2.006,2.087,1.658,3.374,1.606,3.351,1.988,2.22,1.612,2.406,0.713,3.072,0.725,3.275,1.606,1.287,1.055,1.2,0.348,0.394,0.382,0.382,1.293,1.263,0.3765,1.278,0.6435,0.5275,0.116,0.6,0.484,0.6,0.542,0.571,0.5855,0.394269878026,1.16019225,0.76782225,0.95475625,0.85792525,0.90549975,0.92991775,1.18280963408,0.135836,0.154699672041,0.0809972266621,0.119174773221,0.100417580909,0.0907902990274,0.160668129454
0093,2.11,2.22,2.052,1.762,3.391,1.762,3.264,2.238,2.168,1.78,2.446,0.841,3.061,0.817,3.293,1.78,1.339,1.125,1.154,0.458,0.44,0.458,0.476,1.379,1.421,0.458,1.4,0.6695,0.5625,0.107,0.577,0.47,0.577,0.5235,0.55025,0.563625,0.479616478448,1.16746075,0.80168125,0.97389775,0.88492725,0.9286969375,0.951118453125,1.43884943534,0.131824,0.175433875678,0.0928360044178,0.135507722314,0.114515058932,0.103761330567,0.189674887965
0094,2.232,2.058,2.075,1.617,3.455,1.559,3.351,2.081,2.203,1.594,2.377,0.742,3.078,0.713,3.368,1.559,1.38,1.165,1.119,0.441,0.464,0.522,0.522,1.316,1.368,0.48725,1.342,0.69,0.5825,0.1075,0.5595,0.452,0.5595,0.50575,0.532625,0.5460625,0.510247006821,1.17519525,0.80690025,0.97825525,0.8896886875,0.933249703125,0.955571910156,1.53074102046,0.13679375,0.187921421377,0.100488045523,0.145678868943,0.123451991107,0.112062151783,0.209395804468
0095,2.29,1.849,2.139,1.403,3.519,1.362,3.432,1.867,2.249,1.403,2.452,0.591,3.171,0.562,3.414,1.357,1.38,1.165,1.142,0.446,0.446,0.51,0.505,1.258,1.305,0.47675,1.2815,0.69,0.5825,0.1075,0.571,0.4635,0.571,0.51725,0.544125,0.5575625,0.499251432533,1.196131,0.82412725,0.99795475,0.9081519375,0.952331078125,0.974962347656,1.4977542976,0.13679375,0.185723405095,0.0989397767065,0.143773959493,0.121717460248,0.110418766514,0.204883426947
0096,2.203,2.0,2.093,1.6,3.339,1.623,3.246,2.046,2.186,1.635,2.377,0.858,3.078,0.829,3.258,1.641,1.246,1.072,1.043,0.4,0.365,0.405,0.423,1.142,1.217,0.39825,1.1795,0.623,0.536,0.087,0.5215,0.4345,0.5215,0.478,0.49975,0.510625,0.417046424764,0.98498575,0.70897825,0.83878225,0.771988,0.8049120625,0.821728890625,1.25113927429,0.100833,0.115107941083,0.060973646963,0.0888299501203,0.075099087566,0.0680856895206,0.126156126445
0097,2.296,2.029,2.191,1.6,3.275,1.751,3.206,2.133,2.336,1.646,2.458,0.922,3.061,0.957,3.171,1.704,1.084,0.835,0.91,0.429,0.383,0.429,0.382,1.107,1.176,0.40575,1.1415,0.542,0.4175,0.1245,0.455,0.3305,0.455,0.39275,0.423875,0.4394375,0.424900406398,0.747399,0.42152025,0.57129375,0.4925319375,0.530944078125,0.550876722656,1.27470121919,0.11945775,0.138466013311,0.0748271922938,0.108293118434,0.0919717842715,0.0835023955096,0.152272939567
0098,2.261,2.087,2.093,1.525,3.38,1.565,3.264,2.093,2.255,1.548,2.412,0.748,3.038,0.719,3.275,1.588,1.287,1.02,1.003,0.562,0.539,0.505,0.528,1.339,1.374,0.5335,1.3565,0.6435,0.51,0.1335,0.5015,0.368,0.5015,0.43475,0.468125,0.4848125,0.558679893563,0.98830975,0.583204,0.76736725,0.6708300625,0.717984765625,0.742397535156,1.67603968069,0.15399225,0.226324437292,0.123436132384,0.177369518021,0.151025133498,0.137386210015,0.258097121519
0099,2.377,2.128,2.174,1.536,3.455,1.461,3.438,2.046,2.377,1.525,2.499,0.667,3.229,0.632,3.351,1.455,1.281,0.974,1.061,0.592,0.603,0.591,0.585,1.461,1.414,0.59275,1.4375,0.6405,0.487,0.1535,0.5305,0.377,0.5305,0.45375,0.492125,0.5113125,0.620726348472,1.03145575,0.562897,0.77695275,0.6640343125,0.719020890625,0.747618660156,1.86217904542,0.17307125,0.290846761932,0.157976717865,0.22806816725,0.193936549395,0.17618516034,0.322289655114
0100,2.162,1.971,2.116,1.664,3.281,1.577,3.194,2.0,2.22,1.635,2.435,0.829,3.067,0.788,3.212,1.594,1.165,0.992,1.032,0.307,0.336,0.406,0.423,1.142,1.212,0.368,1.177,0.5825,0.496,0.0865,0.516,0.4295,0.516,0.47275,0.494375,0.5051875,0.38536869884,0.90613225,0.64351825,0.768208,0.7039925625,0.735632640625,0.751803410156,1.15610609652,0.09329025,0.101203215477,0.053151688761,0.0778983083559,0.0657052126176,0.0594735042041,0.107853426771
0101,2.359,1.907,2.267,1.519,3.397,1.432,3.409,1.82,2.406,1.484,2.597,0.603,3.223,0.533,3.316,1.443,1.13,0.91,1.05,0.388,0.423,0.377,0.388,1.304,1.287,0.394,1.2955,0.565,0.455,0.11,0.525,0.415,0.525,0.47,0.4975,0.51125,0.412595835171,0.891475,0.568075,0.721525,0.641775,0.68089375,0.7010203125,1.23778750551,0.1122,0.133433493094,0.0701206621874,0.103025180042,0.0868849467152,0.0785808108514,0.138879758119
0102,2.255,1.948,2.186,1.548,3.391,1.559,3.362,1.936,2.296,1.588,2.458,0.783,3.072,0.748,3.275,1.623,1.205,0.979,1.107,0.4,0.36,0.313,0.377,1.165,1.188,0.3625,1.1765,0.6025,0.4895,0.113,0.5535,0.4405,0.5535,0.497,0.52525,0.539375,0.379609112309,1.00285225,0.64927525,0.81691075,0.72990075,0.7726076875,0.794559703125,1.13882733693,0.123396,0.134221051103,0.0705850877564,0.103614876618,0.0874029339845,0.0790697488198,0.140526738067
0103,2.307,1.983,2.203,1.577,3.42,1.583,3.374,1.954,2.354,1.629,2.499,0.864,3.142,0.794,3.316,1.623,1.217,0.962,1.067,0.406,0.354,0.331,0.371,1.119,1.16,0.3655,1.1395,0.6085,0.481,0.1275,0.5335,0.406,0.5335,0.46975,0.501625,0.5175625,0.382750704962,0.97952925,0.591483,0.77259675,0.6779758125,0.724270265625,0.748179503906,1.14825211489,0.13891125,0.148524975745,0.0792035602546,0.115419790787,0.0977005562175,0.0885492784102,0.159505136594
